_id,scode,housenumber,pavilion,street_d_name,street_s_name,district_name,post_index,change_doc_date,change_doc_state,x,y
16259,1754,5,"",Нижанківського О.,О.Нижанківського,Галицький район,79005,,,24.03260654,49.83710535
16260,1754,7,"",Нижанківського О.,О.Нижанківського,Галицький район,,,,24.03147069,49.83830540
16261,1755,11,"",Низинна,Низинна,Залізничний район,79052,,,23.97125877,49.84236887
16262,1755,17,"",Низинна,Низинна,Залізничний район,,,,23.97129222,49.84141230
16263,1755,19,"",Низинна,Низинна,Залізничний район,79052,,,23.97195038,49.84105607
16264,1755,2,"",Низинна,Низинна,Залізничний район,79052,,,23.97085012,49.84273924
16265,1755,21,"",Низинна,Низинна,Залізничний район,79052,,,23.97125776,49.84099259
16266,1755,23,"",Низинна,Низинна,Залізничний район,79052,,,23.97135457,49.84063761
16267,1755,25,"",Низинна,Низинна,Залізничний район,79052,,,23.97138012,49.84026980
16268,1755,27,"",Низинна,Низинна,Залізничний район,79052,,,23.97133167,49.83984630
16269,1755,29,"",Низинна,Низинна,Залізничний район,,,,23.97150085,49.83913030
16270,1755,4,"",Низинна,Низинна,Залізничний район,79052,,,23.97071494,49.84353779
16271,1755,5,"",Низинна,Низинна,Залізничний район,79052,,,23.97115843,49.84365005
16272,1755,52,"",Низинна,Низинна,Залізничний район,79052,,,23.97061984,49.84017997
16273,1755,60,"",Низинна,Низинна,Залізничний район,79052,,,23.97119218,49.83826013
16274,1755,7,"",Низинна,Низинна,Залізничний район,79052,,,23.97121797,49.84267026
16275,1755,9,"",Низинна,Низинна,Залізничний район,79052,,,23.97121028,49.84251867
16276,1756,1,"",Низова,Низова,Личаківський район,79014,,,24.06857100,49.84085755
16277,1756,10,"",Низова,Низова,Личаківський район,79014,,,24.07106157,49.84078740
16278,1756,11,"",Низова,Низова,Личаківський район,79014,,,24.07124048,49.84144684
16279,1756,12,"",Низова,Низова,Личаківський район,79014,,,24.07117067,49.84097013
16280,1756,14,"",Низова,Низова,Личаківський район,79014,,,24.07139377,49.84105881
16281,1756,14а,"",Низова,Низова,Личаківський район,,2016-12-28T00:00:00,572,24.07171505,49.84106014
16282,1756,14б2,"",Низова,Низова,Личаківський район,,,,24.07166958,49.84100388
16283,1756,15,"",Низова,Низова,Личаківський район,,,,24.07140533,49.84205238
16284,1756,16,"",Низова,Низова,Личаківський район,79014,,,24.07142361,49.84122307
16285,1756,18,"",Низова,Низова,Личаківський район,79014,,,24.07148725,49.84135768
16286,1756,2,"",Низова,Низова,Личаківський район,79014,,,24.06985250,49.84056391
16287,1756,20,"",Низова,Низова,Личаківський район,79014,,,24.07154252,49.84148680
16288,1756,22,"",Низова,Низова,Личаківський район,79014,,,24.07175782,49.84158547
16289,1756,24,"",Низова,Низова,Личаківський район,79014,,,24.07169813,49.84182484
16290,1756,26,"",Низова,Низова,Личаківський район,79014,,,24.07186402,49.84225214
16291,1756,3,"",Низова,Низова,Личаківський район,79014,,,24.06955691,49.84073209
16292,1756,4,"",Низова,Низова,Личаківський район,79014,,,24.07016461,49.84056148
16293,1756,4а,"",Низова,Низова,Личаківський район,79014,,,24.07039216,49.84048278
16294,1756,5,"",Низова,Низова,Личаківський район,79014,,,24.07008803,49.84077935
16295,1756,6,"",Низова,Низова,Личаківський район,79014,,,24.07054127,49.84067929
16296,1756,7,"",Низова,Низова,Личаківський район,79014,,,24.07054893,49.84087399
16297,1756,8,"",Низова,Низова,Личаківський район,79014,,,24.07091022,49.84075083
16298,1756,9,"",Низова,Низова,Личаківський район,79014,,,24.07105321,49.84122259
16299,1756,9а,"",Низова,Низова,Личаківський район,,,,24.07081592,49.84125648
16300,1758,1,"",Новаківського О.,О.Новаківського,Галицький район,79007,,,24.01550771,49.83765882
16301,1758,10,"",Новаківського О.,О.Новаківського,Галицький район,,,,24.01603187,49.83708045
16302,1758,12,"",Новаківського О.,О.Новаківського,Галицький район,79007,,,24.01630571,49.83695098
16303,1758,14,"",Новаківського О.,О.Новаківського,Галицький район,79007,,,24.01651507,49.83685111
16304,1758,2,"",Новаківського О.,О.Новаківського,Галицький район,79007,,,24.01541167,49.83754525
16305,1758,3,"",Новаківського О.,О.Новаківського,Галицький район,79007,,,24.01567278,49.83752796
16306,1758,4,"",Новаківського О.,О.Новаківського,Галицький район,79007,,,24.01559277,49.83740555
16307,1758,6,"",Новаківського О.,О.Новаківського,Галицький район,79007,,,24.01574159,49.83728416
16308,1758,8,"",Новаківського О.,О.Новаківського,Галицький район,79007,,,24.01585756,49.83719379
16309,1759,11,"",Новий Світ,Новий Світ,Франківський район,79013,,,24.01170792,49.83393132
16310,1759,12,"",Новий Світ,Новий Світ,Франківський район,79013,,,24.01236961,49.83382257
16311,1759,13,"",Новий Світ,Новий Світ,Франківський район,79013,,,24.01151977,49.83402145
16312,1759,14,"",Новий Світ,Новий Світ,Франківський район,79013,,,24.01222824,49.83396065
16313,1759,15,"",Новий Світ,Новий Світ,Франківський район,,,,24.01134619,49.83416729
16314,1759,16,"",Новий Світ,Новий Світ,Франківський район,,,,24.01203027,49.83398975
16315,1759,18,"",Новий Світ,Новий Світ,Франківський район,,,,24.01182393,49.83409415
16316,1759,20,"",Новий Світ,Новий Світ,Франківський район,,,,24.01168227,49.83416316
16317,1759,22,"",Новий Світ,Новий Світ,Франківський район,,,,24.01148952,49.83425767
16318,1759,3,"",Новий Світ,Новий Світ,Франківський район,79013,,,24.01305635,49.83333160
16319,1759,4,"",Новий Світ,Новий Світ,Франківський район,79013,,,24.01323116,49.83340400
16320,1759,5,"",Новий Світ,Новий Світ,Франківський район,79013,,,24.01289786,49.83340969
16321,1759,6,"",Новий Світ,Новий Світ,Франківський район,79013,,,24.01301398,49.83351174
16322,1759,8,"",Новий Світ,Новий Світ,Франківський район,79013,,,24.01281002,49.83360901
16323,1759,9,"",Новий Світ,Новий Світ,"",79013,,,24.01190966,49.83380912
16324,1760,1,"",Новознесенська,Новознесенська,Личаківський район,,,,24.04635795,49.85480615
16325,1760,103,"",Новознесенська,Новознесенська,Личаківський район,79024,,,24.05899957,49.85505530
16326,1760,108,"",Новознесенська,Новознесенська,Личаківський район,,,,24.06234418,49.85379851
16327,1760,109,"",Новознесенська,Новознесенська,Личаківський район,,,,24.06003976,49.85485959
