SName;Building;BuildingPart;Gender;CntAgeCat1;CntAgeCat2;CntAgeCat3;CntAgeCat4;CntAgeCat5;CntAgeCat6;CntAgeCatNull;CntAgeAll
Личаківська;33а;;female;0;0;0;3;2;1;0;6
Личаківська;34;;female;0;2;1;8;5;4;0;20
Личаківська;36;;female;3;1;1;4;5;5;0;19
Личаківська;37а;;female;0;2;2;4;3;6;0;17
Личаківська;39;;female;1;0;0;2;3;4;0;10
Личаківська;39а;;female;0;0;0;0;1;0;0;1
Личаківська;4;;female;5;9;2;15;16;19;0;66
Личаківська;41;;female;2;0;0;2;0;3;0;7
Личаківська;41а;;female;1;0;0;1;3;1;0;6
Личаківська;43;;female;1;1;1;4;2;1;0;10
Личаківська;45;;female;0;0;0;3;2;4;0;9
Личаківська;46;;female;0;4;2;6;12;8;1;33
Личаківська;47;;female;2;1;0;4;4;6;0;17
Личаківська;48;;female;0;1;0;1;5;5;0;12
Личаківська;49а;;female;0;0;0;0;0;0;0;0
Личаківська;5;;female;2;4;3;14;18;16;0;57
Личаківська;50;;female;0;2;0;9;6;10;0;27
Личаківська;54;;female;0;0;0;1;0;6;0;7
Личаківська;55;;female;0;1;1;1;5;8;0;16
Личаківська;57;;female;0;0;0;2;4;9;0;15
Личаківська;58;;female;1;1;4;6;7;6;0;25
Личаківська;59;;female;0;0;0;0;2;1;0;3
Личаківська;6;;female;0;2;0;5;7;3;0;17
Личаківська;60;;female;0;1;1;3;5;7;0;17
Личаківська;61;;female;1;1;0;1;1;1;0;5
Личаківська;62;;female;1;0;0;2;1;2;0;6
Личаківська;63;;female;0;0;0;4;4;4;0;12
Личаківська;64;;female;0;1;0;5;0;4;0;10
Личаківська;65;;female;0;0;1;1;1;1;0;4
Личаківська;66;;female;0;1;0;2;5;4;0;12
Личаківська;67;;female;0;0;0;1;0;2;0;3
Личаківська;69;;female;0;2;0;2;2;3;0;9
Личаківська;7;;female;0;0;1;1;3;1;0;6
Личаківська;70;;female;1;0;3;6;6;9;0;25
Личаківська;70а;;female;0;0;0;0;0;0;0;0
Личаківська;71;;female;1;1;0;2;2;5;0;11
Личаківська;74;;female;28;56;11;116;24;1;1;237
Личаківська;75;;female;0;0;0;2;2;3;0;7
Личаківська;77;;female;0;2;1;1;1;1;0;6
Личаківська;81;;female;0;0;1;2;5;6;0;14
Личаківська;82;;female;1;0;0;1;3;2;0;7
Личаківська;82б;;female;0;0;0;0;1;0;0;1
Личаківська;83;;female;0;0;1;0;2;2;0;5
Личаківська;84;;female;0;0;2;5;1;9;0;17
Личаківська;84а;;female;0;0;0;2;7;3;0;12
Личаківська;88;;female;0;0;0;0;3;1;0;4
Личаківська;89;;female;1;4;2;4;5;3;0;19
Личаківська;9;;female;0;1;0;4;3;4;0;12
Личаківська;91;;female;0;1;0;1;1;1;0;4
Личаківська;92;;female;0;0;1;3;5;4;0;13
Личаківська;93;;female;0;1;0;1;0;1;0;3
Личаківська;95;;female;0;3;0;2;1;2;0;8
Личаківська;96;;female;0;1;4;1;1;0;0;7
Личаківська;96/;;female;0;0;0;1;0;1;0;2
Личаківська;97;;female;2;3;1;4;4;1;0;15
Личаківська;98;;female;0;0;0;0;1;1;0;2
Личаківська;98а;;female;0;0;0;0;1;1;0;2
Личаківська;99;;female;0;0;0;1;1;0;0;2
Лікувальна;10;;female;0;0;1;0;1;1;0;3
Лікувальна;11;;female;0;0;1;0;1;0;0;2
Лікувальна;13;;female;0;0;0;1;1;0;0;2
Лікувальна;15;;female;2;1;0;0;1;1;0;5
Лікувальна;17;;female;0;0;0;1;1;0;0;2
Лікувальна;19;;female;0;0;0;0;0;0;0;0
Лікувальна;7;;female;0;0;0;0;0;0;0;0
Лікувальна;8;;female;2;1;0;2;1;2;0;8
Лікувальна;9;;female;0;0;0;1;0;1;0;2
Лінкольна А.;1;;female;7;27;13;39;49;48;0;183
Лінкольна А.;10а;;female;7;22;7;55;29;16;0;136
Лінкольна А.;11;;female;0;0;0;0;1;0;0;1
Лінкольна А.;13;;female;0;0;0;0;0;1;0;1
Лінкольна А.;15;;female;0;0;1;0;1;1;0;3
Лінкольна А.;21;;female;1;0;2;1;3;2;0;9
Лінкольна А.;23;;female;3;6;4;13;15;8;0;49
Лінкольна А.;23а;;female;7;1;3;16;3;0;0;30
Лінкольна А.;29;;female;11;27;25;95;151;56;0;365
Лінкольна А.;3;;female;2;7;6;15;29;17;0;76
Лінкольна А.;37;;female;7;7;0;22;16;43;0;95
Лінкольна А.;39;;female;7;7;3;23;36;35;0;111
Лінкольна А.;43;;female;11;11;5;32;24;34;0;117
Лінкольна А.;43а;;female;0;0;0;1;1;1;0;3
Лінкольна А.;45;;female;20;33;18;68;97;103;0;339
Лінкольна А.;45а;;female;0;1;0;1;1;1;0;4
Лінкольна А.;47;;female;10;24;17;58;79;69;0;257
Лінкольна А.;5;;female;1;1;0;3;4;4;0;13
Лінкольна А.;51;;female;7;16;4;37;36;50;0;150
Лінкольна А.;53;;female;9;15;6;40;35;24;0;129
Лінкольна А.;57;;female;4;2;3;16;23;21;0;69
Лінкольна А.;5а;;female;0;1;2;3;5;3;0;14
Лінкольна А.;6;;female;11;6;3;31;3;1;1;56
Лінкольна А.;6а;;female;5;1;2;13;2;0;0;23
Лірницька;11/1;;female;0;0;0;0;0;1;0;1
Лірницька;11/2;;female;0;0;0;1;0;0;0;1
Лірницька;16;;female;0;0;0;1;0;1;0;2
Лірницька;18;;female;1;1;0;1;0;0;0;3
Лірницька;20;;female;0;0;1;0;1;2;0;4
Лірницька;22;;female;0;0;0;0;0;1;0;1
Лірницька;6;;female;0;0;0;1;0;1;0;2
Лірницька;7;;female;0;1;0;0;1;1;0;3
Лірницька;9;;female;0;0;0;0;0;0;0;0
Лісна;1;;female;1;0;0;0;3;0;0;4
Лісна;10;;female;2;2;0;2;7;2;0;15
Лісна;11;;female;0;0;0;3;1;0;0;4
Лісна;11;0;female;1;0;0;1;1;0;0;3
Лісна;12;;female;0;0;0;0;1;1;0;2
Лісна;13;;female;1;1;0;0;0;1;0;3
Лісна;14;;female;1;1;1;1;4;4;0;12
Лісна;15;;female;0;0;0;2;0;1;0;3
Лісна;15а;;female;0;0;0;0;1;1;0;2
Лісна;16;;female;2;0;0;2;6;6;0;16
Лісна;17;;female;1;0;0;2;2;3;0;8
Лісна;18;;female;0;2;0;2;2;7;0;13
Лісна;19;;female;4;3;2;9;7;7;0;32
Лісна;19а;;female;0;0;0;2;1;0;0;3
Лісна;19б;;female;0;0;2;0;2;0;0;4
Лісна;19в;;female;0;0;0;0;0;0;0;0
Лісна;3;;female;0;0;1;1;0;3;0;5
Лісна;4;;female;0;0;1;1;1;3;0;6
Лісна;4а;;female;0;1;0;0;2;0;0;3
Лісна;5;;female;0;2;2;6;5;3;0;18
Лісна;5а;;female;0;0;0;0;1;0;0;1
Лісна;6;;female;1;0;0;0;0;1;0;2
Лісна;6б;;female;0;0;0;0;0;1;0;1
Лісна;7;;female;2;0;1;2;4;0;0;9
Лісна;7а;;female;1;1;0;4;2;4;0;12
Лісна;7б;;female;0;0;0;1;1;0;0;2
Лісна;7в;;female;0;0;0;1;3;0;0;4
Лісна;8;;female;2;2;0;1;0;1;0;6
Лісна;8а;;female;0;0;0;0;1;0;0;1
Лісна;8б;;female;0;0;0;0;0;1;0;1
Ліста Ф.;10;;female;0;0;0;3;1;1;0;5
Ліста Ф.;2;;female;0;2;0;0;2;5;0;9
Ліста Ф.;3;;female;0;2;1;1;2;6;0;12
Ліста Ф.;6;;female;0;1;0;3;5;6;0;15
Ліста Ф.;7;;female;2;3;0;0;1;1;0;7
Ліста Ф.;8;;female;0;0;2;1;1;1;0;5
Ліста Ф.;9;;female;1;3;0;3;3;6;0;16
Ліська;10;;female;2;1;0;5;5;5;0;18
Ліська;15;;female;0;1;0;1;3;1;0;6
Ліська;2;;female;0;1;0;1;1;0;0;3
Ліська;2а;;female;0;0;0;0;1;0;0;1
Ліська;3;;female;0;0;0;1;0;3;0;4
Ліська;4;;female;0;1;0;0;0;1;0;2
Ліська;5;;female;0;0;2;0;3;3;0;8
Ліська;6;;female;1;2;0;2;3;7;0;15
Ліська;7;;female;0;0;0;0;0;1;0;1
Ліська;8;;female;1;1;0;1;1;2;0;6
Ліська;9;;female;0;0;0;0;0;0;0;0
Ліська;9.;;female;0;1;0;1;1;2;0;5
Літня;10;;female;0;0;0;0;0;0;0;0
Літня;4;;female;0;0;0;0;0;1;0;1
Літня;6;;female;0;0;0;0;0;3;0;3
Ліщинова;4;;female;0;0;1;1;2;1;0;5
Ліщинова;5;;female;0;0;0;0;1;1;0;2
Ліщинова;7;;female;0;0;0;3;0;1;0;4
Ліщинова;9;;female;0;0;0;2;1;1;0;4
Лобачевського М.;10;;female;1;1;1;3;6;5;0;17
Лобачевського М.;11;;female;1;1;0;3;1;3;0;9
Лобачевського М.;12;;female;0;1;1;0;3;5;0;10
Лобачевського М.;13;;female;0;0;1;1;3;2;0;7
Лобачевського М.;14;;female;0;2;0;3;4;4;0;13
Лобачевського М.;15;;female;0;0;0;3;1;5;0;9
Лобачевського М.;16;;female;0;1;1;3;6;1;0;12
Лобачевського М.;17;;female;0;0;0;3;4;6;0;13
Лобачевського М.;18;;female;2;0;2;2;1;6;0;13
Лобачевського М.;19;;female;1;1;2;1;5;1;0;11
Лобачевського М.;20;;female;2;2;0;4;4;1;0;13
Лобачевського М.;21;;female;3;1;1;6;4;3;0;18
Лобачевського М.;22;;female;1;2;1;4;4;4;0;16
Лобачевського М.;23;;female;0;1;0;2;1;5;0;9
Лобачевського М.;25;;female;0;1;0;2;1;6;0;10
Лобачевського М.;3;;female;0;1;1;1;3;3;0;9
Лобачевського М.;4;;female;0;0;0;1;2;2;0;5
Лобачевського М.;5;;female;0;1;0;2;6;2;0;11
Лобачевського М.;6;;female;0;2;2;3;8;6;0;21
Лобачевського М.;7;;female;0;0;0;1;1;1;0;3
Лобачевського М.;8;;female;2;4;1;6;7;12;0;32
Лобачевського М.;8а;;female;1;0;2;3;2;1;0;9
Лобачевського М.;8б;;female;1;3;1;3;4;3;0;15
Лобачевського М.;9;;female;0;0;0;4;3;3;0;10
Ловецька;10;;female;0;0;0;1;1;1;0;3
Ловецька;11а;;female;0;0;0;0;0;2;0;2
Ловецька;12;;female;0;0;1;0;1;1;0;3
Ловецька;13;;female;0;0;0;1;1;0;0;2
Ловецька;14;;female;0;0;0;0;0;1;0;1
Ловецька;15;;female;0;0;0;2;0;2;0;4
Ловецька;17;;female;0;1;0;1;0;1;0;3
Ловецька;19;;female;2;0;1;0;1;0;0;4
Ловецька;20;;female;0;1;0;1;1;0;0;3
Ловецька;25;;female;0;1;0;1;0;1;0;3
Ловецька;27;;female;0;0;0;1;0;1;0;2
Ловецька;29;;female;0;0;0;0;0;0;0;0
Ловецька;4;;female;0;0;0;0;0;1;0;1
Ловецька;7;;female;0;1;0;1;0;1;0;3
Ловецька;8;;female;0;0;0;0;1;0;0;1
Лодія П.;1;;female;0;0;0;0;0;0;0;0
Лодія П.;10;;female;0;0;0;0;0;2;0;2
Лодія П.;11;;female;0;0;0;0;1;1;0;2
Лодія П.;12;;female;0;0;1;1;1;1;0;4
Лодія П.;12а;;female;0;0;0;0;1;0;0;1
Лодія П.;13;;female;0;0;0;1;1;0;0;2
Лодія П.;14;;female;0;1;1;1;2;0;0;5
Лодія П.;15;;female;0;1;0;1;1;1;0;4
Лодія П.;16;;female;0;0;0;2;1;0;0;3
Лодія П.;16а;;female;0;0;0;1;1;0;0;2
Лодія П.;17;;female;0;0;0;0;0;1;0;1
Лодія П.;18;;female;1;0;0;2;1;1;0;5
Лодія П.;19;;female;0;0;0;0;0;0;0;0
Лодія П.;1ст;;female;0;0;0;0;1;0;0;1
Лодія П.;2;;female;0;0;0;1;0;1;0;2
Лодія П.;20;;female;1;2;2;1;0;2;0;8
Лодія П.;22;;female;1;0;0;1;1;0;0;3
Лодія П.;22а;;female;0;0;0;1;0;1;0;2
Лодія П.;24;;female;0;0;0;0;1;0;0;1
Лодія П.;26;;female;0;1;0;1;0;0;0;2
Лодія П.;26а;;female;0;0;0;0;0;1;0;1
Лодія П.;3;;female;0;0;0;0;1;1;0;2
Лодія П.;36;;female;0;0;0;0;1;0;0;1
Лодія П.;3б;;female;0;1;0;1;0;0;0;2
Лодія П.;4;;female;0;0;0;0;0;0;0;0
Лодія П.;5;;female;0;0;0;0;1;0;0;1
Лодія П.;7;;female;0;0;0;0;0;1;0;1
Лодія П.;7а;;female;0;0;1;0;1;0;0;2
Лодія П.;8;;female;0;0;0;0;0;0;0;0
Лодія П.;9;;female;0;0;0;1;0;0;0;1
Лотоцького А.;1;;female;0;0;0;0;0;0;0;0
Лотоцького А.;1а;;female;0;1;0;1;1;0;0;3
Лотоцького А.;2;;female;0;0;0;1;0;1;0;2
Лотоцького А.;3;;female;4;1;0;3;2;0;0;10
Лугова;10;;female;0;0;0;0;1;1;0;2
Лугова;3;;female;0;0;1;0;1;0;0;2
Лугова;4;;female;0;0;0;1;1;0;0;2
Лугова;5;;female;0;0;0;0;1;0;0;1
Лугова;5б;;female;0;0;0;1;1;1;0;3
Лугова;6а;;female;0;0;0;0;0;0;0;0
Лугова;8;;female;0;0;0;1;2;1;0;4
Лукасевича І.;1;;female;0;0;0;0;2;1;0;3
Лукасевича І.;100;;female;0;0;0;0;1;0;0;1
Лукасевича І.;102;;female;0;0;0;0;0;1;0;1
Лукасевича І.;104;;female;1;0;0;1;0;1;0;3
Лукасевича І.;106;;female;0;0;0;0;1;0;0;1
Лукасевича І.;108;;female;1;0;0;0;0;1;0;2
Лукасевича І.;11;;female;0;2;0;1;1;2;0;6
Лукасевича І.;11а;;female;0;1;0;0;1;0;0;2
Лукасевича І.;11б;;female;0;0;0;0;0;0;0;0
Лукасевича І.;11в;;female;0;0;0;0;1;0;0;1
Лукасевича І.;12;;female;0;0;0;1;1;0;0;2
Лукасевича І.;14;;female;0;0;0;0;0;1;0;1
Лукасевича І.;16;;female;1;0;0;1;1;0;0;3
Лукасевича І.;18;;female;0;1;1;0;1;1;0;4
Лукасевича І.;1а;;female;0;0;0;0;0;1;0;1
Лукасевича І.;2;;female;0;0;0;0;0;1;0;1
Лукасевича І.;20;;female;0;0;0;0;0;0;0;0
Лукасевича І.;22;;female;0;1;0;0;1;0;0;2
Лукасевича І.;24а;;female;0;0;0;1;1;0;0;2
Лукасевича І.;26;;female;0;0;1;1;1;0;0;3
Лукасевича І.;26а;;female;0;0;0;0;1;0;0;1
Лукасевича І.;26б;;female;0;0;0;2;1;0;0;3
Лукасевича І.;28;;female;0;0;0;0;1;0;0;1
Лукасевича І.;2а;;female;0;0;0;1;1;0;0;2
Лукасевича І.;3;;female;0;0;0;0;0;0;0;0
Лукасевича І.;30;;female;0;0;0;1;1;1;0;3
Лукасевича І.;32;;female;0;0;0;0;0;0;0;0
Лукасевича І.;36;;female;0;0;0;0;0;1;0;1
Лукасевича І.;38;;female;0;0;0;0;0;1;0;1
Лукасевича І.;4/6;;female;0;0;0;1;1;0;0;2
Лукасевича І.;42;;female;0;1;0;0;2;1;0;4
Лукасевича І.;44;;female;1;0;1;0;1;1;0;4
Лукасевича І.;46;;female;0;0;0;0;1;0;0;1
Лукасевича І.;48;;female;0;0;1;0;1;1;0;3
Лукасевича І.;5;;female;0;0;0;0;0;2;0;2
Лукасевича І.;50;;female;0;0;0;0;0;1;0;1
Лукасевича І.;52;;female;1;0;0;1;1;0;0;3
Лукасевича І.;54;;female;0;0;0;0;0;0;0;0
Лукасевича І.;56;;female;0;0;0;1;1;1;0;3
Лукасевича І.;58;;female;0;0;0;2;1;0;0;3
Лукасевича І.;60;;female;0;0;0;0;0;1;0;1
Лукасевича І.;62;;female;0;0;0;1;1;1;0;3
Лукасевича І.;64;;female;0;0;0;0;0;0;0;0
Лукасевича І.;66;;female;0;1;0;1;2;0;0;4
Лукасевича І.;68;;female;0;0;0;0;0;1;0;1
Лукасевича І.;7;;female;0;0;2;0;0;0;0;2
Лукасевича І.;70;;female;0;0;0;0;0;1;0;1
Лукасевича І.;72;;female;0;0;1;0;1;0;0;2
Лукасевича І.;74;;female;0;0;0;0;1;0;0;1
Лукасевича І.;76;;female;0;0;0;1;1;0;0;2
Лукасевича І.;78;;female;0;0;0;1;0;1;0;2
Лукасевича І.;8;;female;0;0;0;0;0;1;0;1
Лукасевича І.;80;;female;0;2;0;0;1;2;0;5
Лукасевича І.;82;;female;0;1;0;1;0;0;0;2
Лукасевича І.;84;;female;1;1;0;0;2;0;0;4
Лукасевича І.;86;;female;0;1;0;0;1;1;0;3
Лукасевича І.;88;;female;0;0;1;0;1;0;0;2
Лукасевича І.;9;;female;0;0;0;0;0;1;0;1
Лукасевича І.;9.;;female;0;1;1;1;1;1;0;5
Лукасевича І.;90;;female;0;1;0;2;1;3;0;7
Лукасевича І.;92;;female;0;0;0;0;1;0;0;1
Лукасевича І.;94;;female;0;0;1;0;1;0;0;2
Лукасевича І.;96;;female;0;1;0;1;1;0;0;3
Лукасевича І.;98;;female;0;0;0;2;1;0;0;3
Лукаша М.;1;;female;0;0;57;11;0;0;0;68
Лукаша М.;2;;female;0;0;165;28;0;0;0;193
Лукаша М.;3;;female;0;1;1;1;4;1;0;8
Лукаша М.;4;;female;0;0;123;16;0;0;0;139
Лукаша М.;4б;;female;0;1;0;4;1;1;0;7
Лукаша М.;5;;female;0;0;315;59;1;0;1;376
Лукича І.;1;;female;1;0;0;1;1;0;0;3
Лукича І.;12;;female;0;0;0;1;1;0;0;2
Лукича І.;3;;female;0;0;0;3;0;2;0;5
Лукича І.;5;;female;0;1;0;1;0;1;0;3
Лукича І.;5а;;female;0;0;0;1;0;1;0;2
Лукича І.;6;;female;0;0;0;0;0;1;0;1
Лукича І.;8;;female;0;1;0;1;0;0;0;2
Лукіяновича Д.;10;;female;0;0;2;2;3;2;0;9
Лукіяновича Д.;12;;female;1;1;0;2;3;2;0;9
Лукіяновича Д.;14;;female;1;3;0;1;1;3;0;9
Лукіяновича Д.;16;;female;0;2;0;2;3;2;0;9
Лукіяновича Д.;18;;female;0;2;0;3;5;4;0;14
Лукіяновича Д.;2;;female;0;0;0;1;2;5;0;8
Лукіяновича Д.;4;;female;0;3;1;2;3;2;0;11
Лукіяновича Д.;5;;female;0;0;1;1;3;2;0;7
Лукіяновича Д.;6;;female;1;0;0;1;1;1;0;4
Лукіяновича Д.;7;;female;0;2;0;1;2;1;0;6
Лукіяновича Д.;8;;female;0;0;2;1;3;1;0;7
Луцька;10;;female;0;0;0;1;1;0;0;2
Луцька;12;;female;0;0;0;0;2;2;0;4
Луцька;14;;female;0;0;0;1;1;1;0;3
Луцька;15;;female;0;0;0;0;0;0;0;0
Луцька;15а;;female;0;0;1;1;0;0;0;2
Луцька;16;;female;0;0;0;0;1;1;0;2
Луцька;17;;female;1;0;0;0;0;1;0;2
Луцька;18;;female;0;0;0;0;1;0;0;1
Луцька;19;;female;0;0;0;0;1;2;0;3
Луцька;21;;female;1;0;1;0;1;1;0;4
Луцька;22;;female;0;0;0;1;0;0;0;1
Луцька;24;;female;0;1;0;0;0;2;0;3
Луцька;25;;female;0;0;0;0;0;0;0;0
Луцька;27;;female;0;0;0;1;1;0;0;2
Луцька;27а;;female;0;1;0;1;0;2;0;4
Луцька;30;;female;2;0;0;1;0;0;0;3
Луцька;31;;female;0;0;0;0;0;1;0;1
Луцька;7;;female;0;0;0;0;1;0;0;1
Луцька;9;;female;0;1;0;0;2;1;0;4
Луцького О.;10;;female;0;0;0;0;0;1;0;1
Луцького О.;11;;female;0;0;0;0;1;0;0;1
Луцького О.;13;;female;0;1;0;2;0;5;0;8
Луцького О.;15;;female;0;1;0;2;1;1;0;5
Луцького О.;15а;;female;0;0;0;1;0;1;0;2
Луцького О.;15б;;female;0;0;0;1;0;1;0;2
Луцького О.;18;;female;0;0;0;0;0;1;0;1
Луцького О.;20;;female;0;0;0;1;0;1;0;2
Луцького О.;22;;female;0;0;1;1;2;2;0;6
Луцького О.;24;;female;0;0;0;2;1;1;0;4
Луцького О.;26;;female;1;1;0;3;3;0;0;8
Луцького О.;3;;female;0;0;0;1;1;1;0;3
Луцького О.;5;;female;0;0;0;0;1;1;0;2
Луцького О.;5а;;female;0;0;0;2;0;1;0;3
Луцького О.;6;;female;1;0;0;2;1;1;0;5
Луцького О.;7;;female;0;1;0;1;0;1;0;3
Луцького О.;8;;female;0;0;0;1;1;0;0;2
Луцького О.;9;;female;0;0;0;1;1;0;0;2
Луцького О.;9а;;female;1;0;0;3;1;1;0;6
Лучкая М.;10;;female;0;1;0;1;0;1;0;3
Лучкая М.;11;;female;0;0;0;0;0;0;0;0
Лучкая М.;12;;female;0;1;0;0;1;0;0;2
Лучкая М.;13;;female;0;0;0;1;1;1;0;3
Лучкая М.;13а;;female;0;0;0;0;0;0;0;0
Лучкая М.;14;;female;0;0;0;0;0;1;0;1
Лучкая М.;4;;female;0;0;0;0;0;1;0;1
Лучкая М.;4а;;female;1;0;0;3;1;1;0;6
Лучкая М.;4б;;female;0;0;0;1;0;0;0;1
Лучкая М.;4в;;female;0;0;0;0;1;0;0;1
Лучкая М.;5;;female;0;0;0;0;0;1;0;1
Лучкая М.;6;;female;0;1;0;2;0;2;0;5
Лучкая М.;7;;female;0;0;0;0;0;0;0;0
Лучкая М.;8;;female;0;3;0;2;1;0;0;6
Лучкая М.;9;;female;1;0;0;2;0;1;0;4
Лушпинського О.;1;;female;0;0;0;2;1;0;0;3
Лушпинського О.;10;;female;0;0;0;0;0;1;0;1
Лушпинського О.;11;;female;1;1;0;1;2;0;0;5
Лушпинського О.;12;;female;0;0;0;0;1;0;0;1
Лушпинського О.;15;;female;0;0;0;0;1;0;0;1
Лушпинського О.;16;;female;0;3;0;1;1;1;0;6
Лушпинського О.;17;;female;1;2;0;1;1;0;0;5
Лушпинського О.;18;;female;0;0;0;2;1;0;0;3
Лушпинського О.;19;;female;1;0;0;0;1;0;0;2
Лушпинського О.;1а;;female;0;0;0;0;1;0;0;1
Лушпинського О.;2;;female;0;0;0;0;0;0;0;0
Лушпинського О.;20;;female;0;0;0;0;1;0;0;1
Лушпинського О.;21;;female;0;0;0;1;1;1;0;3
Лушпинського О.;21а;;female;0;1;0;0;1;0;0;2
Лушпинського О.;23;;female;0;0;0;0;1;0;0;1
