lat,long,number_of_people
49.82736454,24.01684357,51
49.82753457,24.01644244,711
49.82759021,24.01632959,11
49.82764287,24.01622433,6
49.82687916,24.01786464,14
49.82706248,24.01750659,8
49.82712901,24.01737171,8
49.82257867,24.01216291,11
49.82251119,24.01186390,5
49.82232966,24.01192647,2
49.82224415,24.01191042,2
49.82206157,24.01171461,10
49.82175380,24.01206450,2
49.82160233,24.01169068,14
49.82110717,24.01115120,2
49.82099967,24.01128758,7
49.81936646,24.01124778,3
49.82054034,24.01127713,22
49.82306240,24.01257563,2
49.81588160,24.00892468,4
49.81951520,24.01152060,7
49.81530760,24.00837533,25
49.82111301,24.01424833,65
49.82101874,24.01381865,5
49.82287127,24.01247068,3
49.82268139,24.01206458,2
49.81396305,23.99306491,194
49.81449393,23.99299779,16
49.81334641,23.99308204,12
49.81461364,23.99310926,2
49.81348800,23.99331444,9
49.81465485,23.99331030,12
49.81345942,23.99352324,2
49.81456715,23.99349299,1
49.81445713,23.99355016,5
49.81348969,23.99272308,14
49.81286377,23.99370304,6
49.81430155,23.99334092,7
49.81294157,23.99372975,4
49.81411111,23.99327660,10
49.81308949,23.99378125,6
49.81275326,23.99874183,15
49.81271152,23.99909671,17
49.81301016,23.99696746,197
49.81339079,23.99404207,7
49.81295922,23.99894547,41
49.81288863,23.99945056,12
49.81325188,23.99511522,384
49.81284040,23.99982467,10
49.81360550,23.99429315,181
49.81434071,23.99309692,7
49.82833893,23.94037046,3
49.82816018,23.93842078,7
49.82812846,23.93920642,1
49.82813452,23.93830137,8
49.82807097,23.93873453,7
49.82800963,23.93772515,24
49.82804355,23.93861086,7
49.82773015,23.93675328,14
49.82792928,23.93821102,4
49.82856820,23.94023800,1
49.82716874,23.93536688,10
49.82781774,23.93800963,1
49.82742824,23.93601452,6
49.82784446,23.93776777,10
49.82781190,23.93763511,2
49.82766107,23.93719896,3
49.82828350,23.93995318,9
49.82755451,23.93687754,5
49.82751719,23.93676008,7
49.82738806,23.93640650,1
49.82734206,23.93629582,3
49.82719479,23.93588082,1
49.82845173,23.93973431,15
49.82823152,23.93983498,3
49.82821591,23.93959575,2
49.82822668,23.93870049,2
49.82819223,23.93946252,4
49.83006093,24.02375588,8
49.82981956,24.02365833,28
49.83251756,24.06940722,4
49.83215828,24.06979684,7
49.83237073,24.06938187,6
49.83214964,24.06949076,4
49.83298411,24.06936863,8
49.83288617,24.06962680,9
49.83288513,24.06880423,7
49.83280040,24.06963964,7
49.83280622,24.06938248,4
49.83269194,24.06965590,2
49.83269836,24.06939206,5
49.83247381,24.06969174,9
49.84578213,24.00596279,15
49.84587293,24.00433668,3
49.84529805,24.00351519,63
49.84556606,24.00363783,2
49.84532509,24.00291365,20
49.84560851,24.00344788,208
49.84549687,24.00314752,13
49.84500896,24.00274811,3
49.84563924,24.00300231,5
49.84522453,24.00212774,110
49.84555733,24.00259708,49
49.84530048,24.00141744,7
49.84524482,24.00123789,3
49.84559107,24.00152966,132
49.84528685,24.00087644,7
49.84591662,24.00093894,18
49.84532389,24.00050579,66
49.84562214,24.00070440,12
49.84591631,24.00556559,23
49.84564321,24.00053144,7
49.84521569,24.00002268,13
49.84576888,24.00032250,12
49.84542653,23.99988802,2
49.84558303,23.99970629,11
49.84528293,23.99967511,7
49.84577644,23.99955033,7
49.84545591,23.99950908,4
49.84562296,23.99925888,32
49.84548162,23.99923048,3
49.84564734,24.00482688,10
49.84565334,23.99894677,5
49.84491331,23.99843646,11
49.84567363,23.99866895,11
49.84550110,23.99875710,9
49.84575941,23.99838375,9
49.84553495,23.99825941,3
49.84586364,23.99822005,4
49.84573089,23.99808906,19
49.84588153,24.00535051,13
49.84561057,24.00461920,22
49.84584760,24.00512003,27
49.84668992,23.98113742,5
49.84752579,23.98104606,8
49.84767259,23.98065069,10
49.84775218,23.98105615,6
49.84787981,23.98056921,9
49.84792968,23.98098633,12
49.84807529,23.98048784,9
49.84811245,23.98091376,10
49.84832721,23.98038590,5
49.84674396,23.98135010,9
49.84687613,23.98106414,15
49.84692162,23.98128125,11
49.84707968,23.98098764,7
49.84712528,23.98120308,11
49.84731797,23.98089278,9
49.84733433,23.98112413,13
49.84749320,23.98082652,3
49.82643941,23.98865823,17
49.82696388,23.98871660,9
49.82673253,23.98868797,3
49.82027984,23.99431489,3
49.81929128,23.99397875,3
49.81898745,23.99387964,6
49.81883063,23.99383333,4
49.81865454,23.99377463,4
49.81455433,23.99195852,10
49.81848907,23.99371787,6
49.81832229,23.99366385,4
49.81815329,23.99360390,5
49.81796804,23.99353681,6
49.81780667,23.99348601,4
49.82012641,23.99426397,6
49.81762024,23.99342826,12
49.81730808,23.99332054,1
49.81707819,23.99353943,14
49.81699889,23.99321926,6
49.81675441,23.99314183,14
49.81430571,23.99194842,6
49.81661747,23.99309901,8
49.81644470,23.99304463,16
49.81627287,23.99298612,5
49.81610725,23.99292790,10
49.81593047,23.99287337,4
49.81992698,23.99419772,4
49.81576993,23.99281480,3
49.81545646,23.99270650,6
49.81528481,23.99265244,12
49.81511204,23.99259274,8
49.81493827,23.99253695,6
49.81478627,23.99248841,4
49.81457832,23.99241994,8
49.81442867,23.99237286,13
49.81426055,23.99231720,6
49.81408933,23.99226292,11
49.81978267,23.99414563,6
49.81390427,23.99228162,12
49.81315116,23.99216287,188
49.81964006,23.99409174,4
49.84512331,23.99199710,3
49.84487590,23.99143860,4
49.84466750,23.99176689,5
49.84454148,23.99177296,6
49.84442519,23.99177814,8
49.84380646,23.99181338,4
49.84628482,23.99132226,3
49.84368767,23.99182097,2
49.84330732,23.99180808,43
49.84615698,23.99164080,3
49.84596026,23.99161715,2
49.84581798,23.99170942,4
49.83965457,24.00385367,2
49.83910497,24.00381379,16
49.83983111,24.00378056,7
49.83928197,24.00376355,20
49.84003227,24.00378447,20
49.83942991,24.00372206,27
49.83794719,24.00431009,19
49.83955555,24.00369246,16
49.84037326,24.00386778,23
49.83993873,24.00343234,38
49.84048756,24.00375587,11
49.84018935,24.00358658,41
49.84096496,24.00375508,21
49.84047211,24.00357624,27
49.84112325,24.00375272,62
49.83817217,24.00406089,9
49.84125691,24.00374844,27
49.84110411,24.00344283,14
49.84215211,24.00374654,78
49.84191792,24.00341735,81
49.84228612,24.00351643,31
49.84213690,24.00335845,14
49.84274575,24.00340730,10
49.84295655,24.00286311,19
49.84303029,24.00342013,14
49.84325785,24.00313151,22
49.84318913,24.00342491,12
49.84351945,24.00323006,19
49.84351963,24.00348734,20
49.84386352,24.00289945,7
49.84385931,24.00324384,30
49.83824185,24.00360882,30
49.84384774,24.00354432,21
49.83835456,24.00419258,26
49.83843266,24.00399530,10
49.83873737,24.00408923,41
49.84018589,24.03239736,18
49.84025459,24.03266726,17
49.84030437,24.03244027,43
49.84029564,24.03281808,8
49.84032046,24.03254835,8
49.84037893,24.03277795,4
49.84059560,24.03399204,12
49.84066320,24.03424388,4
49.84072587,24.03450043,17
49.84049415,24.03322570,7
49.83989986,24.03083843,17
49.84078032,24.03471122,14
49.84085927,24.03504049,17
49.84059423,24.03361021,9
49.84062578,24.03373310,22
49.83988102,24.03118485,42
49.84065121,24.03383308,5
49.84068928,24.03397636,8
49.84080703,24.03444646,10
49.84085415,24.03462901,2
49.84088564,24.03475434,12
49.83993482,24.03099072,10
49.83999947,24.03127372,17
49.84018581,24.03199527,11
49.83029636,24.01751535,45
49.86961650,24.04719226,1
49.86955455,24.04811182,5
49.86970364,24.04815161,3
49.86961022,24.04852173,6
49.86978017,24.04846055,3
49.86980372,24.04857847,3
49.86981821,24.04887707,7
49.86970201,24.04760696,1
49.86950212,24.04744775,10
49.86971564,24.04774641,1
49.86972779,24.04793181,5
49.82859763,24.04821161,90
49.82840470,24.04820867,7
49.82860669,24.04849005,17
49.82842318,24.04860214,6
49.82861837,24.04882077,7
49.82843364,24.04892937,24
49.85527336,24.06290843,22
49.85535954,24.06253410,21
49.85343778,24.06704375,9
49.85331664,24.06854332,5
49.85399488,24.06828764,7
49.84569304,23.99199887,6
49.84521061,23.99243674,16
49.84483304,23.99268646,9
49.84454763,23.99269974,1
49.83438458,24.01821995,20
49.83427902,24.01805370,14
49.83418406,24.01789904,20
49.83411072,24.01802392,11
49.83411152,24.01778031,11
49.83400304,24.01784880,17
49.86077709,23.97128587,4
49.87296979,23.95797754,3
49.87180289,23.95758410,8
49.87311740,23.95785150,7
49.87237482,23.95755085,9
49.87316087,23.95760596,2
49.87216633,23.95735052,3
49.87304638,23.95738655,1
49.87275407,23.95679921,5
49.86150680,23.97130043,1
49.87335195,23.95723205,3
49.87276585,23.95670228,1
49.87306260,23.95713892,4
49.87326789,23.95696937,3
49.87250612,23.95616338,5
49.87336216,23.95670607,1
49.87389575,23.95708296,6
49.86078059,23.97151949,3
49.87327917,23.95634541,6
49.87302878,23.95553177,14
49.87355394,23.95654597,4
49.87312429,23.95504232,5
49.87384603,23.95675145,4
49.87319708,23.95468468,8
49.87355762,23.95627577,4
49.87326604,23.95433973,4
49.87324222,23.95603103,4
49.86171295,23.97094136,7
49.87335919,23.95579788,6
49.87355472,23.95285623,5
49.87311793,23.95206476,9
49.87350369,23.95568211,3
49.87363837,23.95248166,1
49.87357037,23.95174348,9
49.87414949,23.95578670,6
49.87317022,23.95138409,6
49.86100811,23.97153842,4
49.87369331,23.95534314,6
49.87356209,23.95499062,3
49.87324672,23.95078120,3
49.87365385,23.95480332,8
49.87336249,23.95054080,4
49.87384677,23.95485983,4
49.87361981,23.95025763,6
49.87442192,23.95522052,4
49.87309887,23.94981618,2
49.86206288,23.97043419,6
49.87411967,23.95461458,7
49.87333978,23.94957423,4
49.87366140,23.95444339,3
49.87362452,23.94996624,3
49.87410905,23.95419593,2
49.87351696,23.94958253,4
49.87331545,23.94933702,5
49.87304791,23.94931562,6
49.86106979,23.97160818,1
49.87381335,23.95401917,7
49.87518834,23.94949605,11
49.87538445,23.94925359,9
49.87429706,23.95358611,1
49.87575420,23.94920879,4
49.87427945,23.95396274,4
49.87601049,23.94898541,10
49.87460643,23.95386595,4
49.87621533,23.94903628,5
49.86225275,23.97059140,3
49.87478210,23.95389597,16
49.87652570,23.94881348,5
49.87442951,23.95314820,1
49.87654953,23.94827535,6
49.87437348,23.95334636,5
49.87686021,23.94861926,9
49.87400942,23.95333970,2
49.87674497,23.94801979,6
49.87400240,23.95277341,4
49.87712220,23.94789722,4
49.87435144,23.95286128,1
49.87726781,23.94808971,2
49.87401088,23.95218416,3
49.87747034,23.94819764,4
49.87423879,23.95185106,1
49.87745318,23.94806639,4
49.87447493,23.95161072,5
49.86241442,23.97015877,9
49.87475478,23.95181833,7
49.87804920,23.94783682,6
49.87516426,23.95211582,16
49.87852168,23.94808899,3
49.87481018,23.95176359,3
49.87876006,23.94815717,1
49.87453109,23.95156921,7
49.87900351,23.94798899,3
49.87426430,23.95086092,1
49.86033429,23.97072958,6
49.87174547,23.96379821,2
49.87461079,23.95112778,3
49.87943468,23.94748885,4
49.87965123,23.94746116,2
49.87474074,23.95105798,3
49.87984016,23.94725338,7
49.87432895,23.95067652,10
49.87985796,23.94737814,1
49.86276069,23.96976652,7
49.87459396,23.94999487,3
49.87456887,23.95027498,8
49.87584148,23.95069093,18
49.87591007,23.95042766,4
49.87577111,23.95038093,1
49.87177174,23.96338172,8
49.87547172,23.95008198,2
49.87590081,23.95020009,1
49.87603538,23.94975940,10
49.87546987,23.95031317,6
49.87653921,23.94929539,3
49.86307118,23.96981897,1
49.87678756,23.95009990,1
49.87661909,23.94983865,9
49.87668026,23.95035487,8
49.87630484,23.94983147,5
49.87188215,23.96317233,5
49.87712578,23.94978869,5
49.87694735,23.94901869,5
49.87714828,23.94889688,5
49.87731523,23.94887802,5
49.87819737,23.94856901,16
49.86323286,23.96963254,10
49.87854477,23.94855476,4
49.87886303,23.94852612,2
49.87943476,23.94846938,5
49.87939880,23.94811548,1
49.87990205,23.94786011,6
49.87195388,23.96287886,8
49.88028464,23.94760995,13
49.88071595,23.94744200,21
49.86357006,23.96956552,1
49.87200137,23.96261724,4
49.86374334,23.96943210,4
49.87220501,23.96262088,6
49.86413218,23.96893139,7
49.87228252,23.96239048,2
49.86433454,23.96903357,9
49.87234246,23.96217482,3
49.87225365,23.96175838,1
49.86874693,23.96613175,2
49.86037562,23.97106958,8
49.87224227,23.96162890,8
49.87243354,23.96155876,3
49.86968436,23.96550861,17
49.87217195,23.96127775,7
49.86988987,23.96547864,7
49.87265087,23.96153694,2
49.87087075,23.96505134,3
49.87282304,23.96139309,8
49.86099125,23.97086961,3
49.87242399,23.96107048,1
49.87121592,23.96468304,6
49.87289138,23.96084471,6
49.87125701,23.96417311,2
49.87257470,23.96092359,2
49.87141843,23.96410703,6
49.87255635,23.96070747,8
49.87130669,23.96386611,7
49.87237348,23.96036987,5
49.87149554,23.96368633,4
49.86057552,23.97105034,2
49.87295248,23.96036050,6
49.87144000,23.96314244,10
49.87323106,23.96038203,5
49.87149398,23.96278478,3
49.87243605,23.95996557,4
49.87130077,23.96239420,8
49.87267623,23.95982410,5
49.87169155,23.96251445,1
49.87301720,23.96001323,1
49.86094154,23.97106968,3
49.87159525,23.96222155,3
49.87262652,23.95916312,4
49.87127466,23.96170925,7
49.87167870,23.96202762,12
49.87146323,23.96138326,7
49.87280818,23.95905732,4
49.87171324,23.96163004,1
49.87322789,23.95891268,6
49.87192898,23.96127548,3
49.87299988,23.95878986,2
49.87157596,23.96091880,7
49.87300921,23.95871906,7
49.87204275,23.96087556,3
49.87310679,23.95868893,1
49.87156261,23.96067380,5
49.87327485,23.95878462,1
49.87173818,23.96074491,3
49.87331998,23.95863569,1
49.87195204,23.96046688,10
49.87293818,23.95849661,5
49.87214549,23.96014130,5
49.87296443,23.95831527,3
49.87181077,23.95963990,11
49.87327501,23.95845128,2
49.87220382,23.95982869,3
49.87357790,23.95838315,14
49.86696098,23.95883032,1
49.86685319,23.95906106,13
49.86709744,23.95919386,2
49.86647016,23.95878334,7
49.81234814,24.05802809,9
49.81197601,24.03254005,2
49.81158397,24.03249683,6
49.83499914,24.07693701,11
49.83474311,24.07959405,3
49.83493026,24.07862331,2
49.83478311,24.07988662,5
49.83496367,24.07907235,5
49.83478518,24.08033746,2
49.83494429,24.07941433,2
49.83448323,24.08029298,12
49.83502502,24.07984922,4
49.83483800,24.07785290,6
49.83476801,24.08089161,7
49.83505860,24.08011318,2
49.83455036,24.08118426,6
49.83363327,24.08270015,12
49.83405151,24.08225956,6
49.83442977,24.08164697,2
49.83458408,24.08188062,2
49.83498417,24.07729685,7
49.83397382,24.08199812,5
49.83386718,24.08191207,4
49.83390140,24.08164378,3
49.83390553,24.08241341,4
49.83393645,24.08154219,2
49.83483169,24.07811971,6
49.83409070,24.08176481,3
49.83410184,24.08156911,5
49.83497599,24.07756735,6
49.83460571,24.07879640,1
49.83496615,24.07787640,6
49.83476315,24.07914630,18
49.83504762,24.07850976,16
49.86643026,24.01224395,9
49.86675737,24.01201131,14
49.86707713,24.01156217,11
49.86727917,24.01126116,3
49.86708248,24.01165395,15
49.85058863,24.06257648,4
49.85057592,24.06206646,9
49.85016694,24.06278817,3
49.85032842,24.06233993,3
49.84979610,24.06327711,5
49.83752087,24.05633514,27
49.82267735,24.04967264,4
49.82306724,24.05026300,4
49.82281388,24.05093086,21
49.82309149,24.04924599,5
49.82332184,24.04915328,4
49.82329705,24.04893129,44
49.82322628,24.04861499,9
49.82304800,24.04863877,5
49.82279395,24.04874676,1
49.82283811,24.04930743,3
49.82257504,24.04913215,2
49.82250767,24.04923391,6
49.82233263,24.04946408,1
49.82300735,24.04906570,10
49.82353855,24.04944392,3
49.82338519,24.04953034,5
49.83336450,24.04138464,29
49.83341412,24.04119493,43
49.83318587,24.04118783,16
49.83324054,24.04100944,27
49.83307368,24.04106832,36
49.83312371,24.04088542,15
49.83301444,24.04100519,20
49.83301709,24.04077241,16
49.83281691,24.04080204,36
49.84521136,24.02448931,16
49.84521616,24.02480137,14
49.84521493,24.02472878,23
49.82624612,23.97710013,9
49.82683276,23.97597687,62
49.82600305,23.97732118,4
49.82570365,23.97787943,5
49.82733105,23.97569359,6
49.82709249,23.97594183,13
49.82656884,23.97653551,281
49.83996084,24.03293135,15
49.83981998,24.03295289,22
49.84009329,24.03341932,19
49.83992568,24.03335832,41
49.84023365,24.03395753,6
49.83941643,24.03079690,6
49.84027476,24.03411091,20
49.84035772,24.03443337,4
49.84042602,24.03468949,12
49.84047996,24.03489468,4
49.84055676,24.03521234,11
49.83960299,24.03125399,8
49.83948874,24.03117028,21
49.83966313,24.03160881,14
49.83981221,24.03236155,4
49.85536639,24.01448312,16
49.86336090,24.00646299,6
49.86365241,24.00703220,13
49.86354154,24.00604706,4
49.86375351,24.00802168,4
49.86389107,24.00505363,5
49.86407442,24.00712039,24
49.86409131,24.00484103,14
49.86405606,24.00738752,10
49.86405048,24.00599360,5
49.85600420,24.01411297,8
49.86443111,24.00772367,1
49.86427054,24.00647159,4
49.86439881,24.00641810,1
49.86460899,24.00686026,1
49.86458061,24.00677750,5
49.86457599,24.00718308,7
49.85556157,24.01449894,14
49.86495873,24.00898156,15
49.86505903,24.00953384,18
49.86503461,24.00697640,11
49.86491154,24.01036883,4
49.86476772,24.00754983,7
49.86512360,24.00711786,5
49.86486568,24.00785226,6
49.86508614,24.00803813,6
49.86510606,24.00850184,25
49.86541715,24.00836389,6
49.86488177,24.01218084,131
49.86563317,24.00859786,11
49.86532488,24.00900181,4
49.86616930,24.00820733,23
49.86578772,24.00926555,1
49.86556320,24.00937865,8
49.86540358,24.00987294,12
49.86557789,24.01012642,8
49.86548559,24.01032073,5
49.86546366,24.01049779,1
49.85596472,24.01434686,1
49.86576053,24.01161040,6
49.85657096,24.01346528,5
49.86583422,24.01193022,5
49.86599813,24.01216209,11
49.86593373,24.01257407,5
49.86607992,24.01295993,12
49.85605218,24.01429304,1
49.86599531,24.01320796,4
49.86614248,24.01361661,7
49.86647442,24.01379895,3
49.86667258,24.01420831,104
